48, 36, 1, 16, 1002, 0.878532, 5.152676, 13.127211, 0.012397, 0.074015, 0.255031, 0.372666, 0.493014, 0.632691, 22.000000, 25.400000, 31.000000
48, 36, 15, 16, 1002, 1.139351, 4.964498, 9.576292, 0.040485, 0.596032, 2.330092, 0.387154, 0.461566, 0.627538, 30.000000, 32.400000, 35.000000
48, 36, 29, 16, 1002, 1.280159, 6.748910, 16.693176, 0.029348, 0.176420, 0.670362, 0.381339, 0.445398, 0.555556, 29.000000, 31.400000, 36.000000
48, 37, 1, 16, 1002, 0.909948, 5.422659, 10.317510, 0.018064, 0.074200, 0.111845, 0.376900, 0.489366, 0.637945, 24.000000, 25.800000, 29.000000
48, 37, 15, 16, 1002, 2.509634, 7.843083, 29.793915, 0.015472, 0.223739, 1.730810, 0.380216, 0.445517, 0.506173, 28.000000, 32.200000, 37.000000
48, 37, 29, 16, 1002, 2.184393, 5.592790, 44.301636, 0.011010, 0.096751, 0.224571, 0.386440, 0.465720, 0.555556, 29.000000, 31.600000, 35.000000
48, 38, 1, 16, 1002, 1.423803, 3.976148, 19.154625, 0.020076, 0.043839, 0.084418, 0.380522, 0.496391, 0.581624, 19.000000, 25.800000, 38.000000
48, 38, 15, 16, 1002, 0.751851, 5.454479, 19.045845, 0.022704, 0.139817, 0.281843, 0.383685, 0.473924, 0.603000, 18.000000, 27.800000, 35.000000
48, 38, 29, 16, 1002, 1.774829, 7.183143, 22.724770, 0.006788, 0.106837, 0.378199, 0.374503, 0.467001, 0.603306, 23.000000, 28.600000, 34.000000
48, 39, 1, 16, 1002, 1.978398, 5.616079, 17.170897, 0.012745, 0.394289, 0.778461, 0.372003, 0.468913, 0.550250, 26.000000, 30.200000, 34.000000
48, 39, 15, 16, 1002, 1.620391, 5.125739, 13.099189, 0.017874, 0.161224, 1.469494, 0.373890, 0.460414, 0.584532, 29.000000, 32.400000, 35.000000
48, 39, 29, 16, 1002, 1.467943, 5.643118, 11.907568, 0.006268, 0.250478, 1.580530, 0.378380, 0.482629, 0.637945, 24.000000, 26.600000, 30.000000
48, 40, 1, 16, 1002, 1.763950, 7.388968, 26.893717, 0.018944, 0.153106, 0.401152, 0.386542, 0.448821, 0.637945, 31.000000, 32.200000, 34.000000
48, 40, 15, 16, 1002, 1.704133, 7.012937, 17.956879, 0.007165, 0.230313, 2.579365, 0.374350, 0.473066, 0.589991, 24.000000, 28.000000, 31.000000
48, 40, 29, 16, 1002, 1.122376, 5.311885, 13.444172, 0.040323, 0.263695, 2.597935, 0.380267, 0.468066, 0.598765, 23.000000, 29.000000, 38.000000
48, 41, 1, 16, 1002, 2.407855, 7.245912, 18.182962, 0.020446, 0.186930, 0.766034, 0.380369, 0.466246, 0.542904, 26.000000, 31.000000, 36.000000
48, 41, 15, 16, 1002, 1.305359, 7.132852, 33.517578, 0.011039, 0.180951, 1.408670, 0.374656, 0.463432, 0.627538, 25.000000, 30.000000, 35.000000
48, 41, 29, 16, 1002, 0.643616, 6.817507, 20.313307, 0.019373, 0.107333, 0.230388, 0.392256, 0.484743, 0.643302, 24.000000, 28.400000, 31.000000
48, 42, 1, 16, 1002, 1.809566, 5.651355, 15.631720, 0.003441, 0.182282, 0.787484, 0.374043, 0.463104, 0.543006, 27.000000, 29.000000, 33.000000
48, 42, 15, 16, 1002, 0.445987, 5.442102, 13.883539, 0.038622, 0.185787, 0.388080, 0.385726, 0.492945, 0.654321, 20.000000, 26.400000, 36.000000
48, 42, 29, 16, 1002, 0.665924, 5.924386, 17.145481, 0.007130, 0.132384, 0.501990, 0.373176, 0.449280, 0.617539, 25.000000, 32.000000, 37.000000
48, 43, 1, 16, 1002, 1.606877, 4.741191, 13.926567, 0.023041, 0.284690, 1.323284, 0.372564, 0.499890, 0.627487, 18.000000, 26.600000, 32.000000
48, 43, 15, 16, 1002, 1.030264, 6.711417, 21.081678, 0.020858, 0.347055, 2.007379, 0.382155, 0.469830, 0.607948, 24.000000, 30.000000, 34.000000
48, 43, 29, 16, 1002, 1.637652, 6.846976, 18.753571, 0.018915, 0.137621, 0.634171, 0.381594, 0.460409, 0.577594, 29.000000, 31.400000, 36.000000
48, 44, 1, 16, 1002, 0.930044, 6.598788, 44.186874, 0.010006, 0.127406, 0.475403, 0.377053, 0.463851, 0.573666, 22.000000, 29.800000, 35.000000
48, 44, 15, 16, 1002, 1.496004, 4.215172, 13.150232, 0.008284, 0.027481, 0.050080, 0.374860, 0.513555, 0.643302, 13.000000, 23.800000, 33.000000
48, 44, 29, 16, 1002, 2.049602, 6.213847, 22.156586, 0.020307, 0.232318, 1.242870, 0.379451, 0.482131, 0.594327, 23.000000, 26.800000, 34.000000
48, 45, 1, 16, 1002, 0.397579, 6.157598, 34.917957, 0.003949, 0.133788, 0.433959, 0.372309, 0.491171, 0.612693, 20.000000, 26.600000, 33.000000
48, 45, 15, 16, 1002, 1.155389, 5.969762, 19.023590, 0.016305, 0.450832, 2.148285, 0.381645, 0.459778, 0.612386, 21.000000, 28.600000, 32.000000
48, 45, 29, 16, 1002, 1.135779, 5.628124, 15.300035, 0.019196, 0.312194, 1.086131, 0.378635, 0.458081, 0.637945, 24.000000, 30.000000, 33.000000
48, 46, 1, 16, 1002, 0.574332, 6.289029, 25.562296, 0.009166, 0.079514, 0.166802, 0.377206, 0.497273, 0.637945, 21.000000, 26.200000, 32.000000
48, 46, 15, 16, 1002, 1.147248, 5.261879, 68.031425, 0.037222, 0.123241, 0.341260, 0.377768, 0.461978, 0.567085, 28.000000, 31.200000, 32.000000
48, 46, 29, 16, 1002, 1.012210, 6.691695, 29.852339, 0.032049, 0.159641, 0.760744, 0.378431, 0.440555, 0.584532, 26.000000, 31.000000, 34.000000
48, 47, 1, 16, 1002, 1.455071, 6.037665, 18.081131, 0.028028, 0.222914, 0.518202, 0.387614, 0.479820, 0.622487, 16.000000, 27.200000, 35.000000
48, 47, 15, 16, 1002, 0.446775, 5.697465, 21.547470, 0.037291, 0.791591, 2.686803, 0.388379, 0.498969, 0.637945, 12.000000, 25.400000, 33.000000
48, 47, 29, 16, 1002, 0.341129, 6.025084, 15.123611, 0.007812, 0.117699, 0.594277, 0.374401, 0.470002, 0.632691, 25.000000, 28.200000, 32.000000
48, 48, 1, 16, 1002, 0.395110, 4.786519, 25.613970, 0.027859, 0.116153, 0.281582, 0.376849, 0.498074, 0.637945, 21.000000, 25.200000, 29.000000
48, 48, 15, 16, 1002, 0.581912, 5.945145, 15.874004, 0.014742, 0.277860, 1.160468, 0.375064, 0.472081, 0.632691, 25.000000, 29.200000, 38.000000
48, 48, 29, 16, 1002, 1.114591, 6.273882, 16.532972, 0.021701, 0.269581, 1.693844, 0.379502, 0.458655, 0.581624, 27.000000, 29.800000, 32.000000
3, 1, 1, 64, 2, 41.212116, 176.758682, 1044.018066, 0.000750, 0.010674, 0.035057, 0.454545, 0.492778, 0.648913, 0.000000, 0.000000, 0.000000
3, 1, 15, 64, 2, 41.212116, 165.822067, 1237.638550, 0.000667, 0.012473, 0.035057, 0.454545, 0.491544, 0.585246, 0.000000, 0.000000, 0.000000
3, 1, 29, 64, 2, 41.212116, 147.245880, 950.405579, 0.000750, 0.012052, 0.035057, 0.454494, 0.487034, 0.569840, 0.000000, 0.000000, 0.000000
3, 2, 1, 64, 2, 10.317633, 158.755783, 996.250305, 0.001190, 0.020266, 0.090482, 0.456943, 0.533640, 0.643302, 0.000000, 0.000000, 0.000000
3, 2, 15, 64, 2, 12.316963, 218.634781, 2098.422119, 0.000548, 0.015618, 0.043221, 0.456943, 0.540881, 0.648760, 0.000000, 0.000000, 0.000000
3, 2, 29, 64, 2, 10.317633, 139.131973, 1481.744263, 0.000592, 0.020797, 0.090482, 0.456943, 0.538755, 0.648760, 0.000000, 0.000000, 0.000000
3, 3, 1, 64, 2, 10.831938, 113.572685, 1583.824829, 0.000552, 0.021380, 0.113493, 0.456586, 0.547074, 0.637945, 0.000000, 0.200000, 1.000000
3, 3, 15, 64, 2, 12.221151, 138.919540, 1823.584473, 0.000573, 0.015197, 0.055270, 0.460157, 0.541634, 0.637945, 0.000000, 0.000000, 0.000000
3, 3, 29, 64, 2, 12.221151, 109.067719, 394.523987, 0.001774, 0.012990, 0.055270, 0.456688, 0.539659, 0.637945, 0.000000, 0.000000, 0.000000
18, 1, 1, 64, 2, 15.223003, 25.234821, 63.687134, 0.001829, 0.009067, 0.021617, 0.380982, 0.389723, 0.401847, 0.000000, 0.000000, 0.000000
18, 1, 15, 64, 2, 15.223003, 26.377939, 64.257996, 0.002383, 0.008699, 0.023513, 0.383634, 0.391461, 0.411132, 0.000000, 0.000000, 0.000000
18, 1, 29, 64, 2, 15.223003, 26.379597, 77.246239, 0.002271, 0.008904, 0.027235, 0.380982, 0.389557, 0.403326, 0.000000, 0.000000, 0.000000
18, 5, 1, 64, 2, 11.273714, 30.574780, 202.060760, 0.001120, 0.034359, 0.197979, 0.384910, 0.413311, 0.445924, 0.000000, 0.000000, 0.000000
18, 5, 15, 64, 2, 9.335363, 27.714499, 109.391602, 0.001709, 0.027967, 0.248716, 0.382971, 0.408813, 0.457810, 0.000000, 0.200000, 1.000000
18, 5, 29, 64, 2, 8.857208, 24.959545, 66.665955, 0.001770, 0.029953, 0.151800, 0.383175, 0.408245, 0.467299, 0.000000, 0.000000, 0.000000
18, 9, 1, 64, 2, 6.165440, 22.141459, 65.913803, 0.001478, 0.063906, 0.549684, 0.384706, 0.432428, 0.496888, 0.000000, 0.000000, 0.000000
18, 9, 15, 64, 2, 4.893036, 24.807043, 73.437798, 0.002468, 0.043603, 0.250768, 0.384961, 0.431095, 0.500663, 0.000000, 0.000000, 0.000000
18, 9, 29, 64, 2, 5.325241, 24.441441, 88.724167, 0.003460, 0.048283, 0.250768, 0.385318, 0.429630, 0.496888, 0.000000, 0.000000, 0.000000
18, 13, 1, 64, 2, 2.833961, 19.328714, 57.267464, 0.004515, 0.090013, 0.315867, 0.383991, 0.456087, 0.526987, 1.000000, 0.200000, 1.000000
18, 13, 15, 64, 2, 7.342431, 22.950655, 198.362961, 0.006647, 0.053590, 0.272614, 0.386389, 0.446420, 0.541832, 0.000000, 0.000000, 0.000000
18, 13, 29, 64, 2, 7.617073, 21.083794, 65.661453, 0.002864, 0.066457, 0.823963, 0.385216, 0.437866, 0.541832, 0.000000, 0.000000, 0.000000
18, 17, 1, 64, 2, 2.194538, 19.520739, 72.791870, 0.004720, 0.046854, 0.237963, 0.381645, 0.466635, 0.637945, 0.000000, 0.000000, 0.000000
18, 17, 15, 64, 2, 3.037230, 18.650356, 51.244099, 0.002932, 0.041550, 0.237963, 0.381645, 0.465012, 0.637945, 0.000000, 0.000000, 0.000000
18, 17, 29, 64, 2, 2.755805, 20.118450, 89.571983, 0.003743, 0.060023, 0.501946, 0.384195, 0.472619, 0.619835, 0.000000, 0.000000, 0.000000
33, 1, 1, 64, 2, 8.913224, 13.813983, 33.476128, 0.001713, 0.012362, 0.037917, 0.373482, 0.378879, 0.389348, 0.000000, 0.200000, 1.000000
33, 1, 15, 64, 2, 8.913224, 13.622050, 27.169239, 0.001972, 0.012576, 0.037917, 0.373482, 0.379078, 0.389756, 0.000000, 0.200000, 1.000000
33, 1, 29, 64, 2, 9.646708, 14.109926, 32.145840, 0.002129, 0.011457, 0.039106, 0.375166, 0.378527, 0.388277, 0.000000, 0.000000, 0.000000
33, 9, 1, 64, 2, 4.554987, 13.226805, 94.942238, 0.002051, 0.078742, 0.773196, 0.376135, 0.403328, 0.443067, 0.000000, 0.200000, 1.000000
33, 9, 15, 64, 2, 5.050826, 12.343760, 28.314878, 0.010542, 0.084867, 0.664694, 0.381135, 0.403961, 0.443577, 1.000000, 0.200000, 1.000000
33, 9, 29, 64, 2, 4.813905, 12.494722, 29.820980, 0.010290, 0.082031, 0.529339, 0.385114, 0.406541, 0.443067, 0.000000, 0.000000, 0.000000
33, 17, 1, 64, 2, 2.841341, 10.833903, 54.348278, 0.006518, 0.146344, 1.225429, 0.379655, 0.433243, 0.538567, 0.000000, 0.200000, 1.000000
33, 17, 15, 64, 2, 2.650874, 12.478544, 72.114044, 0.008894, 0.112704, 0.767354, 0.378227, 0.422458, 0.492603, 0.000000, 0.000000, 0.000000
33, 17, 29, 64, 2, 3.474012, 11.567120, 60.523857, 0.003687, 0.099098, 0.767354, 0.376033, 0.424677, 0.505408, 0.000000, 0.200000, 1.000000
33, 25, 1, 64, 2, 3.680039, 10.855109, 25.559462, 0.010901, 0.124058, 0.868599, 0.378227, 0.445972, 0.526987, 0.000000, 0.000000, 0.000000
33, 25, 15, 64, 2, 2.300955, 11.792734, 118.692604, 0.004133, 0.108968, 0.874407, 0.377206, 0.435747, 0.538312, 0.000000, 0.200000, 1.000000
33, 25, 29, 64, 2, 1.762845, 10.062469, 62.814945, 0.007924, 0.107795, 1.285361, 0.378941, 0.434110, 0.507346, 0.000000, 0.000000, 0.000000
33, 33, 1, 64, 2, 0.551970, 10.091040, 56.812096, 0.006519, 0.149229, 1.032134, 0.380982, 0.469950, 0.627538, 0.000000, 0.200000, 1.000000
33, 33, 15, 64, 2, 0.551970, 9.498616, 47.881893, 0.005171, 0.188735, 1.727404, 0.377257, 0.466144, 0.617539, 0.000000, 0.000000, 0.000000
33, 33, 29, 64, 2, 0.551970, 10.618454, 69.524963, 0.009744, 0.159981, 0.963537, 0.378890, 0.483606, 0.643302, 0.000000, 0.200000, 1.000000
48, 1, 1, 64, 2, 6.666615, 8.662950, 27.687111, 0.003732, 0.016167, 0.036765, 0.371697, 0.374654, 0.381696, 1.000000, 0.400000, 1.000000
48, 1, 15, 64, 2, 6.411732, 8.748763, 17.006830, 0.002322, 0.015988, 0.044223, 0.371646, 0.374708, 0.378227, 0.000000, 0.200000, 1.000000
48, 1, 29, 64, 2, 6.151467, 8.906272, 25.231445, 0.002616, 0.015313, 0.047122, 0.371187, 0.374992, 0.384502, 0.000000, 0.400000, 1.000000
48, 12, 1, 64, 2, 3.090628, 8.627474, 22.811758, 0.007218, 0.110595, 1.106278, 0.373431, 0.395486, 0.432813, 0.000000, 0.400000, 1.000000
48, 12, 15, 64, 2, 3.498754, 9.793049, 36.399529, 0.005811, 0.072880, 1.085368, 0.371952, 0.393313, 0.419651, 1.000000, 0.400000, 1.000000
48, 12, 29, 64, 2, 3.341404, 9.069552, 49.101536, 0.005102, 0.087046, 0.365161, 0.371034, 0.395777, 0.430772, 0.000000, 0.200000, 1.000000
48, 23, 1, 64, 2, 2.483747, 6.976441, 42.672073, 0.010356, 0.156080, 0.657900, 0.375064, 0.418879, 0.500663, 0.000000, 0.400000, 1.000000
48, 23, 15, 64, 2, 2.192986, 7.606461, 42.672073, 0.010361, 0.150533, 2.159669, 0.372666, 0.415349, 0.456943, 0.000000, 0.200000, 1.000000
48, 23, 29, 64, 2, 2.501012, 7.550012, 33.216251, 0.006499, 0.144246, 2.159669, 0.372666, 0.414488, 0.480614, 0.000000, 0.400000, 1.000000
48, 34, 1, 64, 2, 1.460008, 6.579839, 25.727261, 0.015663, 0.268595, 1.652885, 0.373380, 0.451984, 0.547597, 0.000000, 0.200000, 1.000000
48, 34, 15, 64, 2, 1.711894, 6.833781, 22.202169, 0.005539, 0.163219, 1.558069, 0.373278, 0.438234, 0.543108, 1.000000, 0.400000, 1.000000
48, 34, 29, 64, 2, 1.045640, 6.617043, 17.790445, 0.004308, 0.227639, 4.647486, 0.374860, 0.444781, 0.573666, 0.000000, 0.200000, 1.000000
48, 45, 1, 64, 2, 1.702580, 6.024312, 16.371096, 0.006806, 0.255982, 1.713183, 0.376237, 0.454793, 0.648760, 0.000000, 0.200000, 1.000000
48, 45, 15, 64, 2, 1.789038, 6.756341, 30.793234, 0.007231, 0.315060, 1.492403, 0.373992, 0.458936, 0.598765, 1.000000, 0.400000, 1.000000
48, 45, 29, 64, 2, 0.601988, 5.617875, 19.328451, 0.008763, 0.242643, 1.406600, 0.373125, 0.462703, 0.607489, 0.000000, 0.200000, 1.000000
3, 1, 1, 64, 502, 39.811661, 136.508942, 866.281921, 0.000554, 0.011638, 0.040459, 0.455362, 0.492879, 0.637945, 0.000000, 0.600000, 1.000000
3, 1, 15, 64, 502, 29.460867, 154.037338, 1524.135742, 0.000198, 0.011345, 0.036622, 0.455362, 0.489280, 0.637945, 1.000000, 0.800000, 1.000000
3, 1, 29, 64, 502, 39.736053, 153.896805, 1772.921265, 0.000406, 0.011542, 0.037450, 0.455923, 0.486707, 0.632691, 1.000000, 0.800000, 1.000000
3, 2, 1, 64, 502, 14.102077, 97.822601, 1333.663696, 0.000600, 0.017001, 0.098982, 0.456127, 0.562461, 0.654321, 0.000000, 0.600000, 1.000000
3, 2, 15, 64, 502, 16.343191, 92.232475, 906.835999, 0.001196, 0.014428, 0.047374, 0.454903, 0.561904, 0.648760, 1.000000, 0.800000, 1.000000
3, 2, 29, 64, 502, 12.094616, 121.385300, 1450.851929, 0.000715, 0.019921, 0.065040, 0.456076, 0.570768, 0.637945, 1.000000, 1.000000, 1.000000
3, 3, 1, 64, 502, 13.423016, 87.614479, 463.325287, 0.001363, 0.020963, 0.093435, 0.454545, 0.563916, 0.648760, 0.000000, 0.600000, 1.000000
3, 3, 15, 64, 502, 16.087133, 101.734825, 696.494751, 0.001393, 0.019686, 0.074923, 0.454647, 0.585210, 0.648760, 1.000000, 1.000000, 1.000000
3, 3, 29, 64, 502, 15.518540, 106.029724, 741.514954, 0.001273, 0.019650, 0.068363, 0.454035, 0.596177, 0.637945, 1.000000, 1.200000, 2.000000
18, 1, 1, 64, 502, 14.718957, 27.035944, 150.198318, 0.001124, 0.009326, 0.029894, 0.380879, 0.392097, 0.408275, 6.000000, 6.200000, 7.000000
18, 1, 15, 64, 502, 15.619849, 24.659420, 63.320454, 0.001958, 0.010135, 0.032065, 0.381441, 0.391214, 0.458474, 6.000000, 6.400000, 7.000000
18, 1, 29, 64, 502, 14.794166, 22.524395, 54.293823, 0.002094, 0.014662, 0.032456, 0.382155, 0.390635, 0.406744, 6.000000, 6.200000, 7.000000
18, 5, 1, 64, 502, 1.125706, 8.643038, 93.382278, 0.007019, 0.218523, 0.485565, 0.391644, 0.515843, 0.637945, 4.000000, 4.800000, 5.000000
18, 5, 15, 64, 502, 1.391392, 11.041761, 79.736015, 0.003345, 0.048460, 0.148433, 0.384706, 0.516178, 0.637945, 4.000000, 4.600000, 5.000000
18, 5, 29, 64, 502, 1.661544, 19.300428, 102.175125, 0.001982, 0.065448, 0.722643, 0.381594, 0.501324, 0.643302, 3.000000, 4.800000, 6.000000
18, 9, 1, 64, 502, 2.029501, 12.613506, 143.084427, 0.002481, 0.191344, 0.656686, 0.386899, 0.477762, 0.637945, 5.000000, 5.000000, 5.000000
18, 9, 15, 64, 502, 0.927805, 11.570194, 56.394260, 0.016373, 0.088123, 0.600487, 0.398327, 0.515134, 0.637945, 4.000000, 4.400000, 5.000000
18, 9, 29, 64, 502, 0.738762, 14.945523, 66.651665, 0.004618, 0.077979, 0.721434, 0.382410, 0.509485, 0.637945, 4.000000, 4.600000, 6.000000
18, 13, 1, 64, 502, 0.523324, 8.383219, 63.743042, 0.006425, 0.053460, 0.119838, 0.389552, 0.514146, 0.654321, 4.000000, 4.400000, 5.000000
18, 13, 15, 64, 502, 0.552075, 9.225453, 71.266197, 0.008219, 0.052325, 0.220886, 0.391746, 0.540309, 0.665442, 4.000000, 4.200000, 5.000000
18, 13, 29, 64, 502, 0.764333, 11.761907, 71.977913, 0.009941, 0.087899, 0.320845, 0.394143, 0.531820, 0.648760, 4.000000, 4.400000, 5.000000
18, 17, 1, 64, 502, 0.844112, 10.979828, 98.970337, 0.004801, 0.024023, 0.042650, 0.389909, 0.554616, 0.648760, 3.000000, 3.800000, 4.000000
18, 17, 15, 64, 502, 0.545502, 8.924822, 48.207920, 0.002863, 0.029096, 0.089704, 0.386899, 0.547920, 0.643302, 3.000000, 4.000000, 5.000000
18, 17, 29, 64, 502, 0.500129, 11.442451, 115.429260, 0.021045, 0.294091, 1.064535, 0.390215, 0.535687, 0.654321, 3.000000, 4.000000, 5.000000
33, 1, 1, 64, 502, 7.914337, 11.802368, 29.985161, 0.001762, 0.015611, 0.040486, 0.374146, 0.378906, 0.392460, 29.000000, 29.800000, 30.000000
33, 1, 15, 64, 502, 8.438774, 11.647856, 20.222095, 0.002830, 0.017241, 0.040671, 0.374503, 0.379142, 0.390113, 29.000000, 29.400000, 30.000000
33, 1, 29, 64, 502, 9.131563, 12.378410, 37.460007, 0.002271, 0.014745, 0.043257, 0.374503, 0.380058, 0.391134, 29.000000, 29.800000, 30.000000
33, 9, 1, 64, 502, 0.585636, 6.067498, 48.937336, 0.006292, 0.074373, 0.238100, 0.375931, 0.535110, 0.648760, 12.000000, 15.600000, 22.000000
33, 9, 15, 64, 502, 0.652886, 5.117511, 79.348518, 0.013830, 0.136766, 0.617936, 0.378584, 0.524141, 0.665748, 15.000000, 17.600000, 21.000000
33, 9, 29, 64, 502, 0.321467, 6.014022, 80.928062, 0.017271, 0.108330, 0.710051, 0.382461, 0.561265, 0.648760, 13.000000, 14.600000, 16.000000
33, 17, 1, 64, 502, 0.338820, 6.258461, 25.960234, 0.014604, 0.062093, 0.170953, 0.379094, 0.536262, 0.665544, 14.000000, 15.800000, 19.000000
33, 17, 15, 64, 502, 0.238403, 6.352471, 39.752178, 0.014348, 0.059672, 0.135833, 0.379094, 0.516779, 0.643302, 14.000000, 17.800000, 22.000000
33, 17, 29, 64, 502, 0.471659, 7.387119, 59.187145, 0.009130, 0.082030, 0.258037, 0.381492, 0.528312, 0.654321, 14.000000, 15.800000, 18.000000
33, 25, 1, 64, 502, 0.368858, 5.425377, 23.276602, 0.013226, 0.189034, 1.446012, 0.389450, 0.555014, 0.659831, 13.000000, 14.800000, 17.000000
33, 25, 15, 64, 502, 0.261247, 4.964641, 33.829899, 0.025738, 0.080962, 0.276478, 0.377870, 0.549788, 0.648760, 14.000000, 15.200000, 18.000000
33, 25, 29, 64, 502, 0.455804, 5.351056, 64.561478, 0.005183, 0.077367, 0.428441, 0.384246, 0.566278, 0.659984, 13.000000, 14.400000, 17.000000
33, 33, 1, 64, 502, 0.455680, 6.320450, 51.684071, 0.005823, 0.095072, 0.560180, 0.379043, 0.557554, 0.659831, 12.000000, 13.800000, 16.000000
33, 33, 15, 64, 502, 0.200326, 3.899034, 18.470186, 0.017299, 0.065609, 0.207529, 0.377410, 0.550125, 0.648913, 13.000000, 14.400000, 18.000000
33, 33, 29, 64, 502, 0.441903, 5.300663, 33.975395, 0.012458, 0.062810, 0.420661, 0.379247, 0.539669, 0.648760, 12.000000, 14.200000, 17.000000
48, 1, 1, 64, 502, 5.829849, 8.032427, 13.772462, 0.003616, 0.020703, 0.059879, 0.371646, 0.374790, 0.378941, 86.000000, 86.600000, 87.000000
48, 1, 15, 64, 502, 6.024590, 8.096545, 26.781260, 0.002298, 0.018617, 0.049133, 0.372003, 0.374639, 0.387154, 86.000000, 87.000000, 88.000000
48, 1, 29, 64, 502, 5.980240, 7.786143, 11.166451, 0.004209, 0.018046, 0.054566, 0.371850, 0.374492, 0.378635, 86.000000, 86.400000, 87.000000
48, 12, 1, 64, 502, 0.192026, 4.702461, 54.627159, 0.024348, 0.078374, 0.171946, 0.376594, 0.531256, 0.665748, 39.000000, 47.400000, 58.000000
48, 12, 15, 64, 502, 0.185425, 3.426295, 14.401440, 0.030206, 0.122090, 0.356931, 0.378482, 0.539067, 0.671156, 36.000000, 45.600000, 57.000000
48, 12, 29, 64, 502, 0.384401, 5.147717, 15.628575, 0.010361, 0.159663, 0.614317, 0.373278, 0.484229, 0.637945, 44.000000, 56.400000, 70.000000
48, 23, 1, 64, 502, 0.248050, 2.539589, 13.366755, 0.014256, 0.098715, 0.262644, 0.375268, 0.553971, 0.648760, 31.000000, 39.800000, 49.000000
48, 23, 15, 64, 502, 0.208291, 3.683456, 15.540544, 0.010984, 0.174138, 0.750033, 0.372411, 0.556552, 0.643302, 36.000000, 39.800000, 45.000000
48, 23, 29, 64, 502, 0.237694, 3.507116, 13.779037, 0.017324, 0.354956, 1.583020, 0.374503, 0.533148, 0.648760, 36.000000, 43.200000, 51.000000
48, 34, 1, 64, 502, 0.272800, 2.931389, 15.225904, 0.028646, 0.135426, 0.317583, 0.378431, 0.550981, 0.648760, 24.000000, 37.400000, 51.000000
48, 34, 15, 64, 502, 0.213944, 4.494978, 43.807697, 0.009249, 0.084479, 0.184649, 0.374656, 0.540785, 0.643302, 33.000000, 40.600000, 53.000000
48, 34, 29, 64, 502, 0.120935, 1.947819, 22.775837, 0.018621, 0.105669, 0.338682, 0.378125, 0.578079, 0.648760, 22.000000, 33.200000, 42.000000
48, 45, 1, 64, 502, 0.256978, 2.911146, 22.002605, 0.027002, 0.144239, 0.454082, 0.380726, 0.578750, 0.665748, 28.000000, 34.200000, 40.000000
48, 45, 15, 64, 502, 0.310228, 3.668148, 52.605450, 0.026026, 0.133348, 0.254167, 0.379502, 0.533728, 0.648760, 38.000000, 40.000000, 42.000000
48, 45, 29, 64, 502, 0.135455, 2.717794, 17.422678, 0.013992, 0.093610, 0.228934, 0.376084, 0.583096, 0.654321, 28.000000, 31.600000, 40.000000
3, 1, 1, 64, 1002, 40.051640, 153.934860, 2347.705566, 0.000398, 0.014793, 0.039199, 0.454239, 0.494862, 0.648760, 1.000000, 1.200000, 2.000000
3, 1, 15, 64, 1002, 42.334244, 136.826019, 1544.641479, 0.000473, 0.012298, 0.036800, 0.454239, 0.487543, 0.612693, 1.000000, 1.600000, 2.000000
3, 1, 29, 64, 1002, 40.373245, 154.707794, 1786.478149, 0.000536, 0.011218, 0.041128, 0.454647, 0.485621, 0.632691, 1.000000, 1.600000, 2.000000
3, 2, 1, 64, 1002, 11.252636, 112.052330, 1108.132202, 0.000633, 0.017649, 0.094078, 0.455566, 0.568124, 0.648760, 1.000000, 1.400000, 2.000000
3, 2, 15, 64, 1002, 15.493876, 114.296188, 824.811218, 0.000808, 0.020921, 0.106856, 0.454137, 0.595919, 0.637945, 1.000000, 1.600000, 2.000000
3, 2, 29, 64, 1002, 10.612762, 117.806000, 1921.392700, 0.000417, 0.013765, 0.055085, 0.454903, 0.579238, 0.648760, 2.000000, 2.400000, 3.000000
3, 3, 1, 64, 1002, 13.157126, 105.407051, 1202.780396, 0.000864, 0.016932, 0.128254, 0.454341, 0.567434, 0.637945, 1.000000, 1.200000, 2.000000
3, 3, 15, 64, 1002, 12.992041, 117.312416, 1250.606812, 0.000580, 0.015642, 0.083562, 0.455566, 0.592575, 0.643302, 1.000000, 1.800000, 2.000000
3, 3, 29, 64, 1002, 15.547211, 100.600639, 2056.168213, 0.000360, 0.018367, 0.058726, 0.455056, 0.587157, 0.637945, 2.000000, 2.400000, 3.000000
18, 1, 1, 64, 1002, 15.078976, 23.903982, 55.120949, 0.001341, 0.012408, 0.035441, 0.380624, 0.391376, 0.434599, 12.000000, 12.600000, 13.000000
18, 1, 15, 64, 1002, 12.796347, 22.836544, 69.171303, 0.002311, 0.014188, 0.033428, 0.381798, 0.392860, 0.423834, 12.000000, 12.600000, 13.000000
18, 1, 29, 64, 1002, 13.711936, 25.305788, 78.725006, 0.000899, 0.012212, 0.045665, 0.381747, 0.392950, 0.428477, 12.000000, 12.600000, 13.000000
18, 5, 1, 64, 1002, 2.035540, 19.827166, 89.431915, 0.002102, 0.054880, 0.286557, 0.386644, 0.478422, 0.637945, 9.000000, 10.000000, 11.000000
18, 5, 15, 64, 1002, 0.766400, 10.704490, 124.668617, 0.003137, 0.049983, 0.213895, 0.388175, 0.518888, 0.654321, 9.000000, 9.400000, 10.000000
